query_accver,subject_accver,perc_identity,alignment_length,mismatches,gap_opens,qstart,qend,sstart,send,evalue,bitscore,isolation_source,host
f4801b7a68515d9005fa572ee6afdf41,KT720193.1,100.0,253,0,0,1,253,474,726,1.91e-127,468,Phoenix Fairing spacecraft surfaces,
f4801b7a68515d9005fa572ee6afdf41,KT720184.1,100.0,253,0,0,1,253,478,730,1.91e-127,468,Phoenix Fairing spacecraft surfaces,
f4801b7a68515d9005fa572ee6afdf41,KT720182.1,100.0,253,0,0,1,253,472,724,1.91e-127,468,Phoenix Fairing spacecraft surfaces,
f4801b7a68515d9005fa572ee6afdf41,KT055277.1,100.0,253,0,0,1,253,1,253,1.91e-127,468,anaerobic digester,
f4801b7a68515d9005fa572ee6afdf41,KT044784.1,100.0,253,0,0,1,253,1,253,1.91e-127,468,anaerobic digester,
f4801b7a68515d9005fa572ee6afdf41,KT041752.1,100.0,253,0,0,1,253,1,253,1.91e-127,468,anaerobic digester,
f4801b7a68515d9005fa572ee6afdf41,KP517943.1,100.0,253,0,0,1,253,1,253,1.91e-127,468,freshwater microbialite,
f4801b7a68515d9005fa572ee6afdf41,KP859804.1,100.0,253,0,0,1,253,1,253,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KR013500.1,100.0,253,0,0,1,253,177,429,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KP989946.1,100.0,253,0,0,1,253,1,253,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KM978287.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,,Centruroides limpidus
f4801b7a68515d9005fa572ee6afdf41,KJ532082.1,100.0,253,0,0,1,253,481,733,1.91e-127,468,root and stem,Sorghum bicolor
f4801b7a68515d9005fa572ee6afdf41,KJ532081.1,100.0,253,0,0,1,253,478,730,1.91e-127,468,root and stem,Sorghum bicolor
f4801b7a68515d9005fa572ee6afdf41,HG970725.1,100.0,253,0,0,1,253,130,382,1.91e-127,468,clay,
f4801b7a68515d9005fa572ee6afdf41,HG970720.1,100.0,253,0,0,1,253,131,383,1.91e-127,468,clay,
f4801b7a68515d9005fa572ee6afdf41,HG970700.1,100.0,253,0,0,1,253,146,398,1.91e-127,468,clay,
f4801b7a68515d9005fa572ee6afdf41,KP744133.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,mineral water,
f4801b7a68515d9005fa572ee6afdf41,KP412118.1,100.0,253,0,0,1,253,20,272,1.91e-127,468,insect gut,
f4801b7a68515d9005fa572ee6afdf41,KP183053.1,100.0,253,0,0,1,253,531,783,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KP119127.1,100.0,253,0,0,1,253,20,272,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KP071347.1,100.0,253,0,0,1,253,20,272,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KP071346.1,100.0,253,0,0,1,253,20,272,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KP071342.1,100.0,253,0,0,1,253,20,272,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,LC015529.1,100.0,253,0,0,1,253,479,731,1.91e-127,468,Rice plant,
f4801b7a68515d9005fa572ee6afdf41,ON797092.1,100.0,253,0,0,1,253,558,810,1.91e-127,468,tobacco planting soil,
f4801b7a68515d9005fa572ee6afdf41,KC188268.1,100.0,253,0,0,1,253,505,757,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,LN624415.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,Tinto River Sediment,
f4801b7a68515d9005fa572ee6afdf41,KF699944.1,100.0,253,0,0,1,253,410,662,1.91e-127,468,,grass
f4801b7a68515d9005fa572ee6afdf41,MW665223.1,100.0,253,0,0,1,253,125,377,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,LC686388.1,100.0,253,0,0,1,253,1,253,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,OM406349.1,100.0,253,0,0,1,253,506,758,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,OL322313.1,100.0,253,0,0,1,253,193,445,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,MW689293.1,100.0,253,0,0,1,253,125,377,1.91e-127,468,Phyllosphere of tomato plants,
f4801b7a68515d9005fa572ee6afdf41,MN663728.1,100.0,253,0,0,1,253,177,429,1.91e-127,468,human vagina,Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,MN663355.1,100.0,253,0,0,1,253,177,429,1.91e-127,468,human vagina,Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,LR980260.1,100.0,253,0,0,1,253,273,21,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,LR975061.1,100.0,253,0,0,1,253,273,21,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,LR970016.1,100.0,253,0,0,1,253,273,21,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,LR964960.1,100.0,253,0,0,1,253,273,21,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,OK236094.1,100.0,253,0,0,1,253,478,730,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KJ848549.1,100.0,253,0,0,1,253,481,733,1.91e-127,468,gut,Bemisia tabaci
f4801b7a68515d9005fa572ee6afdf41,HE804409.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KF068953.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, volar forearm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,KF067783.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, volar forearm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,KF067724.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,KF067720.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,KF067717.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, antecubital fossa",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,KF067626.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, volar forearm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,KF066175.1,100.0,253,0,0,1,253,507,759,1.91e-127,468,"skin, volar forearm",Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,KJ457342.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KJ699277.1,100.0,253,0,0,1,253,198,450,1.91e-127,468,plastered brick from historic object,
f4801b7a68515d9005fa572ee6afdf41,OK298941.1,100.0,253,0,0,1,253,477,729,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC802457.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,gut of flying squirrels,
f4801b7a68515d9005fa572ee6afdf41,KJ197727.1,100.0,253,0,0,1,253,478,730,1.91e-127,468,gut,Chilomycterus schoepfi
f4801b7a68515d9005fa572ee6afdf41,KJ197725.1,100.0,253,0,0,1,253,478,730,1.91e-127,468,gut,Chilomycterus schoepfi
f4801b7a68515d9005fa572ee6afdf41,KJ197708.1,100.0,253,0,0,1,253,468,720,1.91e-127,468,gut,Chilomycterus schoepfi
f4801b7a68515d9005fa572ee6afdf41,KJ197487.1,100.0,253,0,0,1,253,478,730,1.91e-127,468,gut,Lagodon rhomboides
f4801b7a68515d9005fa572ee6afdf41,MZ956331.1,100.0,253,0,0,1,253,502,754,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MZ956321.1,100.0,253,0,0,1,253,500,752,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MZ956314.1,100.0,253,0,0,1,253,497,749,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MZ956308.1,100.0,253,0,0,1,253,503,755,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MZ956305.1,100.0,253,0,0,1,253,498,750,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MZ956303.1,100.0,253,0,0,1,253,500,752,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MZ956292.1,100.0,253,0,0,1,253,497,749,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MZ956291.1,100.0,253,0,0,1,253,500,752,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MZ905210.1,100.0,253,0,0,1,253,500,752,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MZ905207.1,100.0,253,0,0,1,253,501,753,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MZ905201.1,100.0,253,0,0,1,253,500,752,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC820940.1,100.0,253,0,0,1,253,454,706,1.91e-127,468,Genomic DNA,banana
f4801b7a68515d9005fa572ee6afdf41,KC757075.1,100.0,253,0,0,1,253,445,697,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,NR_134149.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757072.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757069.1,100.0,253,0,0,1,253,465,717,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757067.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757066.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757064.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757063.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757062.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757061.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757060.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757058.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,NR_134150.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757056.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757054.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757053.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757052.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757051.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757050.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757049.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757048.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757047.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757046.1,100.0,253,0,0,1,253,465,717,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757044.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757043.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757042.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757041.1,100.0,253,0,0,1,253,466,718,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757040.1,100.0,253,0,0,1,253,465,717,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757039.1,100.0,253,0,0,1,253,465,717,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KC757038.1,100.0,253,0,0,1,253,465,717,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,KF777614.1,100.0,253,0,0,1,253,512,764,1.91e-127,468,Surface sample from MARS 500 facility,
f4801b7a68515d9005fa572ee6afdf41,KF777609.1,100.0,253,0,0,1,253,508,760,1.91e-127,468,Surface sample from MARS 500 facility,
f4801b7a68515d9005fa572ee6afdf41,KF726899.1,100.0,253,0,0,1,253,187,439,1.91e-127,468,biofilm on metal,
f4801b7a68515d9005fa572ee6afdf41,KF726892.1,100.0,253,0,0,1,253,187,439,1.91e-127,468,biofilm on metal,
f4801b7a68515d9005fa572ee6afdf41,KF788130.1,100.0,253,0,0,1,253,473,725,1.91e-127,468,red soil,
f4801b7a68515d9005fa572ee6afdf41,KF788123.1,100.0,253,0,0,1,253,468,720,1.91e-127,468,red soil,
f4801b7a68515d9005fa572ee6afdf41,KF788122.1,100.0,253,0,0,1,253,474,726,1.91e-127,468,red soil,
f4801b7a68515d9005fa572ee6afdf41,KF788081.1,100.0,253,0,0,1,253,474,726,1.91e-127,468,red soil,
f4801b7a68515d9005fa572ee6afdf41,KF788079.1,100.0,253,0,0,1,253,474,726,1.91e-127,468,red soil,
f4801b7a68515d9005fa572ee6afdf41,KF788027.1,100.0,253,0,0,1,253,470,722,1.91e-127,468,red soil,
f4801b7a68515d9005fa572ee6afdf41,KF788012.1,100.0,253,0,0,1,253,475,727,1.91e-127,468,red soil,
f4801b7a68515d9005fa572ee6afdf41,KF788010.1,100.0,253,0,0,1,253,484,736,1.91e-127,468,red soil,
f4801b7a68515d9005fa572ee6afdf41,KF788003.1,100.0,253,0,0,1,253,483,735,1.91e-127,468,red soil,
f4801b7a68515d9005fa572ee6afdf41,KF788002.1,100.0,253,0,0,1,253,457,709,1.91e-127,468,red soil,
f4801b7a68515d9005fa572ee6afdf41,KF787995.1,100.0,253,0,0,1,253,501,753,1.91e-127,468,red soil,
f4801b7a68515d9005fa572ee6afdf41,KC147487.1,100.0,253,0,0,1,253,161,413,1.91e-127,468,oil-polluted desert soil,
f4801b7a68515d9005fa572ee6afdf41,KC147486.1,100.0,253,0,0,1,253,150,402,1.91e-127,468,oil-polluted desert soil,
f4801b7a68515d9005fa572ee6afdf41,KF623103.1,100.0,253,0,0,1,253,471,723,1.91e-127,468,legs of ants,Pseudomyrmex gracilis
f4801b7a68515d9005fa572ee6afdf41,MZ562766.1,100.0,253,0,0,1,253,513,765,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,MZ496472.1,100.0,253,0,0,1,253,539,791,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,KC432958.1,100.0,253,0,0,1,253,9,261,1.91e-127,468,aquifer sediment and ground water,
f4801b7a68515d9005fa572ee6afdf41,KC432859.1,100.0,253,0,0,1,253,9,261,1.91e-127,468,aquifer sediment and ground water,
f4801b7a68515d9005fa572ee6afdf41,KF264453.1,100.0,253,0,0,1,253,528,780,1.91e-127,468,soil from copper mine,
f4801b7a68515d9005fa572ee6afdf41,KF641330.1,100.0,253,0,0,1,253,451,703,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KF641329.1,100.0,253,0,0,1,253,449,701,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KF641326.1,100.0,253,0,0,1,253,445,697,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KF641317.1,100.0,253,0,0,1,253,441,693,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KF641314.1,100.0,253,0,0,1,253,444,696,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KF641279.1,100.0,253,0,0,1,253,452,704,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KF641235.1,100.0,253,0,0,1,253,444,696,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KF641196.1,100.0,253,0,0,1,253,443,695,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,JX458431.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,deep mineral water aquifer,
f4801b7a68515d9005fa572ee6afdf41,JX227667.1,100.0,253,0,0,1,253,522,774,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,JX227465.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,JX227459.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,JX227380.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,JX227303.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,JX227053.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,JX226763.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KF378751.1,100.0,253,0,0,1,253,495,747,1.91e-127,468,oil-contaminated soil,
f4801b7a68515d9005fa572ee6afdf41,JX966195.1,100.0,253,0,0,1,253,486,738,1.91e-127,468,,Pteroeides spinosum
f4801b7a68515d9005fa572ee6afdf41,AB840545.1,100.0,253,0,0,1,253,191,443,1.91e-127,468,incubation sample of geobioreactor,
f4801b7a68515d9005fa572ee6afdf41,KF208537.1,100.0,253,0,0,1,253,502,754,1.91e-127,468,tree infected with blood disease,banana
f4801b7a68515d9005fa572ee6afdf41,KC862023.1,100.0,253,0,0,1,253,146,398,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,KC873960.1,100.0,253,0,0,1,253,534,786,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873958.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873956.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873954.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873953.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873933.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873918.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873910.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873908.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873329.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873323.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873299.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873295.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873270.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873259.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873241.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873200.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873163.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873141.1,100.0,253,0,0,1,253,540,792,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873120.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873106.1,100.0,253,0,0,1,253,538,790,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873105.1,100.0,253,0,0,1,253,540,792,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873089.1,100.0,253,0,0,1,253,535,787,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873087.1,100.0,253,0,0,1,253,536,788,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873045.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873014.1,100.0,253,0,0,1,253,537,789,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC873008.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872927.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872905.1,100.0,253,0,0,1,253,534,786,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872875.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872869.1,100.0,253,0,0,1,253,534,786,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872863.1,100.0,253,0,0,1,253,539,791,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872860.1,100.0,253,0,0,1,253,534,786,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872857.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872695.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872693.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872692.1,100.0,253,0,0,1,253,524,776,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872688.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872685.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872683.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872681.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872670.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872668.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872662.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872643.1,100.0,253,0,0,1,253,526,778,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872638.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872615.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872610.1,100.0,253,0,0,1,253,540,792,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872607.1,100.0,253,0,0,1,253,541,793,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872603.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872597.1,100.0,253,0,0,1,253,539,791,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872587.1,100.0,253,0,0,1,253,539,791,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872573.1,100.0,253,0,0,1,253,538,790,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872550.1,100.0,253,0,0,1,253,537,789,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872533.1,100.0,253,0,0,1,253,539,791,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872511.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872501.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872472.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872461.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872292.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872289.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872286.1,100.0,253,0,0,1,253,537,789,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872283.1,100.0,253,0,0,1,253,538,790,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872270.1,100.0,253,0,0,1,253,538,790,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872245.1,100.0,253,0,0,1,253,536,788,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,KC872225.1,100.0,253,0,0,1,253,536,788,1.91e-127,468,surface seawater,
f4801b7a68515d9005fa572ee6afdf41,MW960229.1,100.0,253,0,0,1,253,496,748,1.91e-127,468,,
f4801b7a68515d9005fa572ee6afdf41,MT320437.1,100.0,253,0,0,1,253,451,703,1.91e-127,468,                     /isolation_source=,
f4801b7a68515d9005fa572ee6afdf41,MK491069.1,100.0,253,0,0,1,253,478,730,1.91e-127,468,Mycorrhizal structures,
f4801b7a68515d9005fa572ee6afdf41,MK491063.1,100.0,253,0,0,1,253,468,720,1.91e-127,468,Mycorrhizal structures,
f4801b7a68515d9005fa572ee6afdf41,KC682321.1,100.0,253,0,0,1,253,521,773,1.91e-127,468,substrate mineral chips,
f4801b7a68515d9005fa572ee6afdf41,JQ794615.1,100.0,253,0,0,1,253,501,753,1.91e-127,468,cystic fibrosis sinuses,Homo sapiens
f4801b7a68515d9005fa572ee6afdf41,JQ400761.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400758.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
f4801b7a68515d9005fa572ee6afdf41,JQ400757.1,100.0,253,0,0,1,253,527,779,1.91e-127,468,soil,
